campaign_id,age,gender,interest_id,clicks,spent
936,40-44,M,108,30,46.93
936,40-44,M,108,40,63.32
936,40-44,M,108,50,83.91
936,40-44,M,108,100,173.57
936,40-44,M,108,200,340.73
936,40-44,M,108,300,502.40
936,40-44,M,108,400,584.79
936,40-44,M,108,500,597.67
936,40-44,M,108,1000,597.67
936,40-44,M,109,0,0.00
936,40-44,M,109,5,4.37
936,40-44,M,109,10,11.06
936,40-44,M,109,20,29.88
936,40-44,M,109,30,44.17
936,40-44,M,109,40,60.15
936,40-44,M,109,50,80.74
936,40-44,M,109,100,168.10
936,40-44,M,109,200,337.41
936,40-44,M,109,300,501.61
936,40-44,M,109,400,585.20
936,40-44,M,109,500,596.20
936,40-44,M,109,1000,596.20
936,40-44,M,114,0,0.00
936,40-44,M,114,5,7.06
936,40-44,M,114,10,13.75
936,40-44,M,114,20,32.57
936,40-44,M,114,30,47.74
936,40-44,M,114,40,64.13
936,40-44,M,114,50,84.72
936,40-44,M,114,100,173.57
936,40-44,M,114,200,340.73
936,40-44,M,114,300,502.40
936,40-44,M,114,400,584.79
936,40-44,M,114,500,597.67
936,40-44,M,114,1000,597.67
936,40-44,M,104,0,0.00
936,40-44,M,104,5,7.60
936,40-44,M,104,10,14.29
936,40-44,M,104,20,33.11
936,40-44,M,104,30,48.28
936,40-44,M,104,40,64.67
936,40-44,M,104,50,85.26
936,40-44,M,104,100,178.13
936,40-44,M,104,200,344.36
936,40-44,M,104,300,505.77
936,40-44,M,104,400,588.17
936,40-44,M,104,500,601.05
936,40-44,M,104,1000,601.05
936,40-44,M,106,0,0.00
936,40-44,M,106,5,6.88
936,40-44,M,106,10,13.56
936,40-44,M,106,20,31.65
936,40-44,M,106,30,46.95
936,40-44,M,106,40,63.34
936,40-44,M,106,50,83.93
936,40-44,M,106,100,173.60
936,40-44,M,106,200,343.43
936,40-44,M,106,300,504.92
936,40-44,M,106,400,587.31
936,40-44,M,106,500,600.20
936,40-44,M,106,1000,600.20
936,40-44,F,15,0,0.00
936,40-44,F,15,5,6.61
936,40-44,F,15,10,11.92
936,40-44,F,15,20,31.58
936,40-44,F,15,30,42.65
936,40-44,F,15,40,55.41
936,40-44,F,15,50,69.42
936,40-44,F,15,100,140.27
936,40-44,F,15,200,288.23
936,40-44,F,15,300,446.87
936,40-44,F,15,400,538.67
936,40-44,F,15,500,556.56
936,40-44,F,15,1000,556.56
936,40-44,F,16,0,0.01
936,40-44,F,16,5,6.54
936,40-44,F,16,10,11.85
936,40-44,F,16,20,30.63
936,40-44,F,16,30,45.36
936,40-44,F,16,40,58.55
936,40-44,F,16,50,73.83
936,40-44,F,16,100,151.84
936,40-44,F,16,200,295.93
936,40-44,F,16,300,454.41
936,40-44,F,16,400,543.07
936,40-44,F,16,500,560.95
936,40-44,F,16,1000,560.95
936,40-44,F,20,0,0.00
936,40-44,F,20,5,6.50
936,40-44,F,20,10,11.81
936,40-44,F,20,20,30.69
936,40-44,F,20,30,43.68
936,40-44,F,20,40,57.12
936,40-44,F,20,50,70.71
936,40-44,F,20,100,141.31
936,40-44,F,20,200,284.95
936,40-44,F,20,300,442.56
936,40-44,F,20,400,534.36
936,40-44,F,20,500,552.25
936,40-44,F,20,1000,552.25
936,40-44,F,28,0,0.00
936,40-44,F,28,5,6.36
936,40-44,F,28,10,11.12
936,40-44,F,28,20,30.00
936,40-44,F,28,30,42.98
936,40-44,F,28,40,56.42
936,40-44,F,28,50,69.91
936,40-44,F,28,100,144.12
936,40-44,F,28,200,281.05
936,40-44,F,28,300,440.82
936,40-44,F,28,400,533.64
936,40-44,F,28,500,551.53
936,40-44,F,28,1000,551.53
936,40-44,F,29,0,0.00
936,40-44,F,29,5,6.28
936,40-44,F,29,10,11.59
936,40-44,F,29,20,30.46
936,40-44,F,29,30,44.15
936,40-44,F,29,40,52.92
936,40-44,F,29,50,66.38
936,40-44,F,29,100,139.16
936,40-44,F,29,200,282.34
936,40-44,F,29,300,420.85
936,40-44,F,29,400,512.66
936,40-44,F,29,500,530.54
936,40-44,F,29,1000,530.54
936,40-44,F,27,0,0.49
936,40-44,F,27,5,7.63
936,40-44,F,27,10,12.94
936,40-44,F,27,20,31.88
936,40-44,F,27,30,43.80
936,40-44,F,27,40,56.50
936,40-44,F,27,50,70.09
936,40-44,F,27,100,145.20
936,40-44,F,27,200,289.43
936,40-44,F,27,300,449.27
936,40-44,F,27,400,541.07
936,40-44,F,27,500,559.30
936,40-44,F,27,1000,559.30
936,40-44,F,31,0,0.13
936,40-44,F,31,5,7.08
936,40-44,F,31,10,12.39
936,40-44,F,31,20,31.26
936,40-44,F,31,30,44.25
936,40-44,F,31,40,57.69
936,40-44,F,31,50,71.20
936,40-44,F,31,100,145.76
936,40-44,F,31,200,288.76
936,40-44,F,31,300,446.36
936,40-44,F,31,400,538.17
936,40-44,F,31,500,556.05
936,40-44,F,31,1000,556.05
936,40-44,F,7,0,0.00
936,40-44,F,7,5,6.23
936,40-44,F,7,10,11.54
936,40-44,F,7,20,30.42
936,40-44,F,7,30,43.40
936,40-44,F,7,40,56.84
936,40-44,F,7,50,70.44
936,40-44,F,7,100,145.39
936,40-44,F,7,200,288.62
936,40-44,F,7,300,446.22
936,40-44,F,7,400,538.02
936,40-44,F,7,500,555.91
936,40-44,F,7,1000,555.91
936,40-44,F,30,0,0.18
936,40-44,F,30,5,6.71
936,40-44,F,30,10,12.02
936,40-44,F,30,20,30.89
936,40-44,F,30,30,43.29
936,40-44,F,30,40,57.32
936,40-44,F,30,50,70.92
936,40-44,F,30,100,145.87
936,40-44,F,30,200,288.76
936,40-44,F,30,300,446.36
936,40-44,F,30,400,538.17
936,40-44,F,30,500,556.05
936,40-44,F,30,1000,556.05
936,40-44,F,24,0,0.43
936,40-44,F,24,5,6.95
936,40-44,F,24,10,12.26
936,40-44,F,24,20,31.97
936,40-44,F,24,30,43.61
936,40-44,F,24,40,56.81
936,40-44,F,24,50,70.22
936,40-44,F,24,100,144.86
936,40-44,F,24,200,288.08
936,40-44,F,24,300,445.69
936,40-44,F,24,400,537.49
936,40-44,F,24,500,555.38
936,40-44,F,24,1000,555.38
936,40-44,F,21,0,0.13
936,40-44,F,21,5,6.59
936,40-44,F,21,10,12.33
936,40-44,F,21,20,32.06
936,40-44,F,21,30,46.80
936,40-44,F,21,40,60.24
936,40-44,F,21,50,72.71
936,40-44,F,21,100,146.14
936,40-44,F,21,200,289.99
936,40-44,F,21,300,446.50
936,40-44,F,21,400,538.30
936,40-44,F,21,500,556.19
936,40-44,F,21,1000,556.19
936,40-44,F,32,0,0.00
936,40-44,F,32,5,6.42
936,40-44,F,32,10,11.73
936,40-44,F,32,20,30.61
936,40-44,F,32,30,45.08
936,40-44,F,32,40,61.83
936,40-44,F,32,50,75.76
936,40-44,F,32,100,149.63
936,40-44,F,32,200,293.98
936,40-44,F,32,300,450.90
936,40-44,F,32,400,541.32
936,40-44,F,32,500,559.20
936,40-44,F,32,1000,559.20
936,40-44,F,18,0,0.18
936,40-44,F,18,5,6.98
936,40-44,F,18,10,12.29
936,40-44,F,18,20,31.28
936,40-44,F,18,30,47.78
936,40-44,F,18,40,62.33
936,40-44,F,18,50,75.94
936,40-44,F,18,100,158.57
936,40-44,F,18,200,303.34
936,40-44,F,18,300,464.12
936,40-44,F,18,400,552.20
936,40-44,F,18,500,570.09
936,40-44,F,18,1000,570.09
936,40-44,F,63,0,0.48
936,40-44,F,63,5,7.14
936,40-44,F,63,10,12.45
936,40-44,F,63,20,31.33
936,40-44,F,63,30,44.95
936,40-44,F,63,40,58.75
936,40-44,F,63,50,72.78
936,40-44,F,63,100,148.44
936,40-44,F,63,200,285.43
936,40-44,F,63,300,438.20
936,40-44,F,63,400,530.00
936,40-44,F,63,500,547.89
936,40-44,F,63,1000,547.89
936,40-44,F,65,0,0.00
936,40-44,F,65,5,6.13
936,40-44,F,65,10,11.44
936,40-44,F,65,20,30.32
936,40-44,F,65,30,43.05
936,40-44,F,65,40,53.79
936,40-44,F,65,50,67.39
936,40-44,F,65,100,142.74
936,40-44,F,65,200,286.25
936,40-44,F,65,300,443.86
936,40-44,F,65,400,535.66
936,40-44,F,65,500,553.55
936,40-44,F,65,1000,553.55
936,40-44,F,25,0,0.00
936,40-44,F,25,5,4.36
936,40-44,F,25,10,9.67
936,40-44,F,25,20,28.49
936,40-44,F,25,30,40.89
936,40-44,F,25,40,54.33
936,40-44,F,25,50,67.93
936,40-44,F,25,100,143.52
936,40-44,F,25,200,286.93
936,40-44,F,25,300,444.14
936,40-44,F,25,400,536.40
936,40-44,F,25,500,554.28
936,40-44,F,25,1000,554.28
936,40-44,F,10,0,0.00
936,40-44,F,10,5,6.51
936,40-44,F,10,10,11.82
936,40-44,F,10,20,30.69
936,40-44,F,10,30,43.68
936,40-44,F,10,40,56.91
936,40-44,F,10,50,70.90
936,40-44,F,10,100,148.93
936,40-44,F,10,200,285.82
936,40-44,F,10,300,384.42
936,40-44,F,10,400,456.22
936,40-44,F,10,500,474.11
936,40-44,F,10,1000,474.11
936,40-44,F,19,0,0.54
936,40-44,F,19,5,7.07
936,40-44,F,19,10,12.38
936,40-44,F,19,20,30.28
936,40-44,F,19,30,43.27
936,40-44,F,19,40,56.31
936,40-44,F,19,50,70.24
936,40-44,F,19,100,149.69
936,40-44,F,19,200,290.41
936,40-44,F,19,300,448.01
936,40-44,F,19,400,539.64
936,40-44,F,19,500,557.52
936,40-44,F,19,1000,557.52
936,40-44,F,26,0,0.00
936,40-44,F,26,5,6.52
936,40-44,F,26,10,11.83
936,40-44,F,26,20,30.71
936,40-44,F,26,30,43.70
936,40-44,F,26,40,57.14
936,40-44,F,26,50,71.75
936,40-44,F,26,100,143.99
936,40-44,F,26,200,284.63
936,40-44,F,26,300,443.12
936,40-44,F,26,400,534.77
936,40-44,F,26,500,552.66
936,40-44,F,26,1000,552.66
936,40-44,F,36,0,0.00
936,40-44,F,36,5,6.37
936,40-44,F,36,10,11.68
936,40-44,F,36,20,30.56
936,40-44,F,36,30,43.55
936,40-44,F,36,40,56.98
936,40-44,F,36,50,70.58
936,40-44,F,36,100,145.53
936,40-44,F,36,200,288.76
936,40-44,F,36,300,446.36
936,40-44,F,36,400,538.17
936,40-44,F,36,500,556.05
936,40-44,F,36,1000,556.05
936,40-44,F,23,0,0.00
936,40-44,F,23,5,6.92
936,40-44,F,23,10,12.61
936,40-44,F,23,20,31.85
936,40-44,F,23,30,44.84
936,40-44,F,23,40,58.28
936,40-44,F,23,50,71.88
936,40-44,F,23,100,146.83
936,40-44,F,23,200,290.06
936,40-44,F,23,300,448.03
936,40-44,F,23,400,539.12
936,40-44,F,23,500,557.00
936,40-44,F,23,1000,557.00
936,40-44,F,64,0,0.05
936,40-44,F,64,5,6.58
936,40-44,F,64,10,11.89
936,40-44,F,64,20,31.51
936,40-44,F,64,30,44.34
936,40-44,F,64,40,59.34
936,40-44,F,64,50,68.57
936,40-44,F,64,100,142.60
936,40-44,F,64,200,286.58
936,40-44,F,64,300,444.19
936,40-44,F,64,400,535.99
936,40-44,F,64,500,553.87
936,40-44,F,64,1000,553.87
936,40-44,F,22,0,0.00
936,40-44,F,22,5,5.85
936,40-44,F,22,10,11.10
936,40-44,F,22,20,29.46
936,40-44,F,22,30,41.87
936,40-44,F,22,40,54.65
936,40-44,F,22,50,67.43
936,40-44,F,22,100,139.74
936,40-44,F,22,200,283.44
936,40-44,F,22,300,441.05
936,40-44,F,22,400,532.58
936,40-44,F,22,500,550.46
936,40-44,F,22,1000,550.46
936,40-44,F,2,0,0.00
936,40-44,F,2,5,6.29
936,40-44,F,2,10,11.46
936,40-44,F,2,20,30.07
936,40-44,F,2,30,43.06
936,40-44,F,2,40,56.50
936,40-44,F,2,50,70.10
936,40-44,F,2,100,145.05
936,40-44,F,2,200,288.22
936,40-44,F,2,300,446.24
936,40-44,F,2,400,538.04
936,40-44,F,2,500,555.34
936,40-44,F,2,1000,555.34
936,40-44,F,66,0,0.00
936,40-44,F,66,5,6.13
936,40-44,F,66,10,11.44
936,40-44,F,66,20,30.32
936,40-44,F,66,30,43.31
936,40-44,F,66,40,56.74
936,40-44,F,66,50,70.34
936,40-44,F,66,100,145.29
936,40-44,F,66,200,288.52
936,40-44,F,66,300,446.12
936,40-44,F,66,400,537.92
936,40-44,F,66,500,555.81
936,40-44,F,66,1000,555.81
936,40-44,F,100,0,0.00
936,40-44,F,100,5,6.08
936,40-44,F,100,10,11.39
936,40-44,F,100,20,30.26
936,40-44,F,100,30,43.25
936,40-44,F,100,40,56.69
936,40-44,F,100,50,70.29
936,40-44,F,100,100,145.24
936,40-44,F,100,200,288.46
936,40-44,F,100,300,446.07
936,40-44,F,100,400,537.87
936,40-44,F,100,500,555.76
936,40-44,F,100,1000,555.76
936,40-44,F,101,0,0.56
936,40-44,F,101,5,8.19
936,40-44,F,101,10,14.66
936,40-44,F,101,20,33.54
936,40-44,F,101,30,46.53
936,40-44,F,101,40,59.97
936,40-44,F,101,50,73.56
936,40-44,F,101,100,150.70
936,40-44,F,101,200,291.01
936,40-44,F,101,300,448.45
936,40-44,F,101,400,539.83
936,40-44,F,101,500,557.72
936,40-44,F,101,1000,557.72
936,40-44,F,102,0,0.00
936,40-44,F,102,5,6.16
936,40-44,F,102,10,11.47
936,40-44,F,102,20,30.35
936,40-44,F,102,30,43.34
936,40-44,F,102,40,56.78
936,40-44,F,102,50,70.38
936,40-44,F,102,100,145.33
936,40-44,F,102,200,288.55
936,40-44,F,102,300,446.16
936,40-44,F,102,400,537.96
936,40-44,F,102,500,555.85
936,40-44,F,102,1000,555.85
936,40-44,F,103,0,0.00
936,40-44,F,103,5,5.20
936,40-44,F,103,10,10.51
936,40-44,F,103,20,28.60
936,40-44,F,103,30,41.59
936,40-44,F,103,40,55.02
936,40-44,F,103,50,68.62
936,40-44,F,103,100,143.92
936,40-44,F,103,200,287.50
936,40-44,F,103,300,445.10
936,40-44,F,103,400,536.90
936,40-44,F,103,500,554.79
936,40-44,F,103,1000,554.79
936,40-44,F,105,0,0.00
936,40-44,F,105,5,3.90
936,40-44,F,105,10,8.86
936,40-44,F,105,20,24.90
936,40-44,F,105,30,37.88
936,40-44,F,105,40,50.94
936,40-44,F,105,50,64.89
936,40-44,F,105,100,139.75
936,40-44,F,105,200,284.46
936,40-44,F,105,300,442.51
936,40-44,F,105,400,534.31
936,40-44,F,105,500,552.20
936,40-44,F,105,1000,552.20
936,40-44,F,107,0,0.00
936,40-44,F,107,5,1.33
936,40-44,F,107,10,6.64
936,40-44,F,107,20,24.80
936,40-44,F,107,30,37.79
936,40-44,F,107,40,51.23
936,40-44,F,107,50,65.50
936,40-44,F,107,100,141.52
936,40-44,F,107,200,286.00
936,40-44,F,107,300,443.15
936,40-44,F,107,400,535.66
936,40-44,F,107,500,553.55
936,40-44,F,107,1000,553.55
936,40-44,F,110,0,0.00
936,40-44,F,110,5,3.84
936,40-44,F,110,10,9.73
936,40-44,F,110,20,27.83
936,40-44,F,110,30,37.89
936,40-44,F,110,40,52.82
936,40-44,F,110,50,66.91
936,40-44,F,110,100,143.63
936,40-44,F,110,200,287.55
936,40-44,F,110,300,446.73
936,40-44,F,110,400,538.53
936,40-44,F,110,500,556.42
936,40-44,F,110,1000,556.42
936,40-44,F,111,0,0.57
936,40-44,F,111,5,7.10
936,40-44,F,111,10,12.41
936,40-44,F,111,20,31.28
936,40-44,F,111,30,44.27
936,40-44,F,111,40,57.71
936,40-44,F,111,50,71.52
936,40-44,F,111,100,146.24
936,40-44,F,111,200,289.47
936,40-44,F,111,300,447.07
936,40-44,F,111,400,538.48
936,40-44,F,111,500,556.37
936,40-44,F,111,1000,556.37
936,40-44,F,112,0,0.00
936,40-44,F,112,5,3.88
936,40-44,F,112,10,9.19
936,40-44,F,112,20,26.83
936,40-44,F,112,30,39.82
936,40-44,F,112,40,53.26
936,40-44,F,112,50,66.86
936,40-44,F,112,100,141.42
936,40-44,F,112,200,283.72
936,40-44,F,112,300,442.49
936,40-44,F,112,400,534.72
936,40-44,F,112,500,552.61
936,40-44,F,112,1000,552.61
936,40-44,F,113,0,0.00
936,40-44,F,113,5,5.68
936,40-44,F,113,10,10.24
936,40-44,F,113,20,29.11
936,40-44,F,113,30,42.39
936,40-44,F,113,40,55.83
936,40-44,F,113,50,69.43
936,40-44,F,113,100,144.38
936,40-44,F,113,200,287.85
936,40-44,F,113,300,445.45
936,40-44,F,113,400,537.66
936,40-44,F,113,500,555.55
936,40-44,F,113,1000,555.55
936,40-44,F,108,0,0.00
936,40-44,F,108,5,5.56
936,40-44,F,108,10,10.87
936,40-44,F,108,20,29.75
936,40-44,F,108,30,42.74
936,40-44,F,108,40,56.17
936,40-44,F,108,50,69.77
936,40-44,F,108,100,145.53
936,40-44,F,108,200,288.76
936,40-44,F,108,300,446.36
936,40-44,F,108,400,538.17
936,40-44,F,108,500,556.05
936,40-44,F,108,1000,556.05
936,40-44,F,109,0,0.00
936,40-44,F,109,5,3.68
936,40-44,F,109,10,8.99
936,40-44,F,109,20,27.87
936,40-44,F,109,30,39.98
936,40-44,F,109,40,53.01
936,40-44,F,109,50,66.60
936,40-44,F,109,100,140.06
936,40-44,F,109,200,285.43
936,40-44,F,109,300,445.57
936,40-44,F,109,400,538.58
936,40-44,F,109,500,554.57
936,40-44,F,109,1000,554.57
936,40-44,F,114,0,0.00
936,40-44,F,114,5,6.37
936,40-44,F,114,10,11.68
936,40-44,F,114,20,30.56
936,40-44,F,114,30,43.55
936,40-44,F,114,40,56.98
936,40-44,F,114,50,70.58
936,40-44,F,114,100,145.53
936,40-44,F,114,200,288.76
936,40-44,F,114,300,446.36
936,40-44,F,114,400,538.17
936,40-44,F,114,500,556.05
936,40-44,F,114,1000,556.05
936,40-44,F,104,0,0.00
936,40-44,F,104,5,6.91
936,40-44,F,104,10,12.22
936,40-44,F,104,20,31.10
936,40-44,F,104,30,44.09
936,40-44,F,104,40,57.53
936,40-44,F,104,50,71.13
936,40-44,F,104,100,150.10
936,40-44,F,104,200,292.74
936,40-44,F,104,300,450.10
936,40-44,F,104,400,541.90
936,40-44,F,104,500,559.79
936,40-44,F,104,1000,559.79
936,40-44,F,106,0,0.00
936,40-44,F,106,5,6.19
936,40-44,F,106,10,11.50
936,40-44,F,106,20,29.65
936,40-44,F,106,30,42.75
936,40-44,F,106,40,56.19
936,40-44,F,106,50,69.79
936,40-44,F,106,100,145.57
936,40-44,F,106,200,291.45
936,40-44,F,106,300,448.89
936,40-44,F,106,400,540.69
936,40-44,F,106,500,558.58
936,40-44,F,106,1000,558.58
936,45-49,M,15,0,0.00
936,45-49,M,15,5,7.37
936,45-49,M,15,10,14.04
936,45-49,M,15,20,32.22
936,45-49,M,15,30,47.08
936,45-49,M,15,40,62.32
936,45-49,M,15,50,82.72
936,45-49,M,15,100,172.39
936,45-49,M,15,200,340.17
936,45-49,M,15,300,511.42
936,45-49,M,15,400,591.50
936,45-49,M,15,500,604.38
936,45-49,M,15,1000,604.38
936,45-49,M,16,0,0.00
936,45-49,M,16,5,7.18
936,45-49,M,16,10,13.85
936,45-49,M,16,20,31.85
936,45-49,M,16,30,48.97
936,45-49,M,16,40,64.63
936,45-49,M,16,50,85.26
936,45-49,M,16,100,180.31
936,45-49,M,16,200,340.79
936,45-49,M,16,300,511.90
936,45-49,M,16,400,588.83
936,45-49,M,16,500,601.71
936,45-49,M,16,1000,601.71
936,45-49,M,20,0,0.01
936,45-49,M,20,5,7.24
936,45-49,M,20,10,13.91
936,45-49,M,20,20,32.01
936,45-49,M,20,30,47.37
936,45-49,M,20,40,63.30
936,45-49,M,20,50,83.28
936,45-49,M,20,100,171.28
936,45-49,M,20,200,332.78
936,45-49,M,20,300,503.00
936,45-49,M,20,400,583.08
936,45-49,M,20,500,595.96
936,45-49,M,20,1000,595.96
936,45-49,M,28,0,0.00
936,45-49,M,28,5,6.73
936,45-49,M,28,10,12.85
936,45-49,M,28,20,30.94
936,45-49,M,28,30,46.31
936,45-49,M,28,40,62.23
936,45-49,M,28,50,82.10
936,45-49,M,28,100,171.02
936,45-49,M,28,200,324.99
936,45-49,M,28,300,498.08
936,45-49,M,28,400,579.18
936,45-49,M,28,500,592.06
936,45-49,M,28,1000,592.06
936,45-49,M,29,0,0.00
936,45-49,M,29,5,6.92
936,45-49,M,29,10,13.59
936,45-49,M,29,20,31.69
936,45-49,M,29,30,46.25
936,45-49,M,29,40,61.24
936,45-49,M,29,50,81.08
936,45-49,M,29,100,171.76
936,45-49,M,29,200,330.94
936,45-49,M,29,300,482.20
936,45-49,M,29,400,562.28
936,45-49,M,29,500,575.17
936,45-49,M,29,1000,575.17
936,45-49,M,27,0,0.94
936,45-49,M,27,5,8.71
936,45-49,M,27,10,15.38
936,45-49,M,27,20,33.54
936,45-49,M,27,30,47.84
936,45-49,M,27,40,63.99
936,45-49,M,27,50,84.05
936,45-49,M,27,100,177.06
936,45-49,M,27,200,340.52
936,45-49,M,27,300,512.08
936,45-49,M,27,400,592.16
936,45-49,M,27,500,605.38
936,45-49,M,27,1000,605.38
936,45-49,M,31,0,0.51
936,45-49,M,31,5,8.17
936,45-49,M,31,10,14.84
936,45-49,M,31,20,32.94
936,45-49,M,31,30,48.30
936,45-49,M,31,40,64.22
936,45-49,M,31,50,83.79
936,45-49,M,31,100,176.25
936,45-49,M,31,200,337.10
936,45-49,M,31,300,507.32
936,45-49,M,31,400,587.40
936,45-49,M,31,500,600.29
936,45-49,M,31,1000,600.29
936,45-49,M,7,0,0.00
936,45-49,M,7,5,6.99
936,45-49,M,7,10,13.66
936,45-49,M,7,20,31.76
936,45-49,M,7,30,47.13
936,45-49,M,7,40,63.05
936,45-49,M,7,50,83.03
936,45-49,M,7,100,175.88
936,45-49,M,7,200,336.96
936,45-49,M,7,300,507.18
936,45-49,M,7,400,587.26
936,45-49,M,7,500,600.15
936,45-49,M,7,1000,600.15
936,45-49,M,30,0,0.00
936,45-49,M,30,5,7.09
936,45-49,M,30,10,13.76
936,45-49,M,30,20,31.86
936,45-49,M,30,30,46.62
936,45-49,M,30,40,63.14
936,45-49,M,30,50,83.12
936,45-49,M,30,100,175.97
936,45-49,M,30,200,337.10
936,45-49,M,30,300,507.32
936,45-49,M,30,400,587.40
936,45-49,M,30,500,600.29
936,45-49,M,30,1000,600.29
936,45-49,M,24,0,0.49
936,45-49,M,24,5,7.72
936,45-49,M,24,10,14.39
936,45-49,M,24,20,33.32
936,45-49,M,24,30,47.34
936,45-49,M,24,40,63.01
936,45-49,M,24,50,82.81
936,45-49,M,24,100,175.34
936,45-49,M,24,200,336.42
936,45-49,M,24,300,506.65
936,45-49,M,24,400,586.73
936,45-49,M,24,500,599.61
936,45-49,M,24,1000,599.61
936,45-49,M,21,0,0.19
936,45-49,M,21,5,7.35
936,45-49,M,21,10,14.96
936,45-49,M,21,20,33.92
936,45-49,M,21,30,51.03
936,45-49,M,21,40,66.95
936,45-49,M,21,50,85.80
936,45-49,M,21,100,175.98
936,45-49,M,21,200,337.68
936,45-49,M,21,300,506.81
936,45-49,M,21,400,586.89
936,45-49,M,21,500,599.77
936,45-49,M,21,1000,599.77
936,45-49,M,32,0,0.00
936,45-49,M,32,5,7.00
936,45-49,M,32,10,13.67
936,45-49,M,32,20,31.77
936,45-49,M,32,30,48.80
936,45-49,M,32,40,70.41
936,45-49,M,32,50,90.73
936,45-49,M,32,100,182.76
936,45-49,M,32,200,344.96
936,45-49,M,32,300,514.50
936,45-49,M,32,400,593.19
936,45-49,M,32,500,606.07
936,45-49,M,32,1000,606.07
936,45-49,M,18,0,0.13
936,45-49,M,18,5,7.63
936,45-49,M,18,10,14.30
936,45-49,M,18,20,31.68
936,45-49,M,18,30,46.08
936,45-49,M,18,40,61.32
936,45-49,M,18,50,80.55
936,45-49,M,18,100,178.13
936,45-49,M,18,200,341.13
936,45-49,M,18,300,513.91
936,45-49,M,18,400,590.27
936,45-49,M,18,500,603.15
936,45-49,M,18,1000,603.15
936,45-49,M,63,0,0.32
936,45-49,M,63,5,7.69
936,45-49,M,63,10,14.36
936,45-49,M,63,20,32.46
936,45-49,M,63,30,48.80
936,45-49,M,63,40,65.08
936,45-49,M,63,50,85.71
936,45-49,M,63,100,179.27
936,45-49,M,63,200,334.11
936,45-49,M,63,300,499.50
936,45-49,M,63,400,579.58
936,45-49,M,63,500,592.46
936,45-49,M,63,1000,592.46
936,45-49,M,65,0,0.00
936,45-49,M,65,5,6.90
936,45-49,M,65,10,12.92
936,45-49,M,65,20,31.02
936,45-49,M,65,30,46.12
936,45-49,M,65,40,59.35
936,45-49,M,65,50,79.33
936,45-49,M,65,100,172.58
936,45-49,M,65,200,333.95
936,45-49,M,65,300,504.17
936,45-49,M,65,400,584.25
936,45-49,M,65,500,597.13
936,45-49,M,65,1000,597.13
936,45-49,M,25,0,0.00
936,45-49,M,25,5,6.04
936,45-49,M,25,10,12.71
936,45-49,M,25,20,30.75
936,45-49,M,25,30,45.52
936,45-49,M,25,40,61.45
936,45-49,M,25,50,81.43
936,45-49,M,25,100,174.92
936,45-49,M,25,200,336.18
936,45-49,M,25,300,506.01
936,45-49,M,25,400,586.55
936,45-49,M,25,500,599.43
936,45-49,M,25,1000,599.43
936,45-49,M,10,0,0.06
936,45-49,M,10,5,7.29
936,45-49,M,10,10,14.40
936,45-49,M,10,20,32.50
936,45-49,M,10,30,47.87
936,45-49,M,10,40,65.35
936,45-49,M,10,50,86.45
936,45-49,M,10,100,182.39
936,45-49,M,10,200,338.68
936,45-49,M,10,300,447.20
936,45-49,M,10,400,507.27
936,45-49,M,10,500,520.16
936,45-49,M,10,1000,520.16
936,45-49,M,19,0,0.33
936,45-49,M,19,5,7.56
936,45-49,M,19,10,14.23
936,45-49,M,19,20,31.36
936,45-49,M,19,30,46.72
936,45-49,M,19,40,62.24
936,45-49,M,19,50,82.55
936,45-49,M,19,100,180.56
936,45-49,M,19,200,339.96
936,45-49,M,19,300,510.18
936,45-49,M,19,400,590.08
936,45-49,M,19,500,602.97
936,45-49,M,19,1000,602.97
936,45-49,M,26,0,0.11
936,45-49,M,26,5,7.34
936,45-49,M,26,10,14.01
936,45-49,M,26,20,32.11
936,45-49,M,26,30,47.99
936,45-49,M,26,40,63.91
936,45-49,M,26,50,84.91
936,45-49,M,26,100,175.05
936,45-49,M,26,200,333.55
936,45-49,M,26,300,504.65
936,45-49,M,26,400,584.58
936,45-49,M,26,500,597.46
936,45-49,M,26,1000,597.46
936,45-49,M,36,0,0.00
936,45-49,M,36,5,7.13
936,45-49,M,36,10,13.81
936,45-49,M,36,20,31.90
936,45-49,M,36,30,47.27
936,45-49,M,36,40,63.19
936,45-49,M,36,50,83.17
936,45-49,M,36,100,176.02
936,45-49,M,36,200,337.10
936,45-49,M,36,300,507.32
936,45-49,M,36,400,587.40
936,45-49,M,36,500,600.29
936,45-49,M,36,1000,600.29
936,45-49,M,23,0,0.05
936,45-49,M,23,5,7.68
936,45-49,M,23,10,14.73
936,45-49,M,23,20,33.20
936,45-49,M,23,30,48.57
936,45-49,M,23,40,64.49
936,45-49,M,23,50,84.47
936,45-49,M,23,100,177.32
936,45-49,M,23,200,338.40
936,45-49,M,23,300,508.99
936,45-49,M,23,400,588.36
936,45-49,M,23,500,601.24
936,45-49,M,23,1000,601.24
936,45-49,M,64,0,0.11
936,45-49,M,64,5,7.34
936,45-49,M,64,10,14.01
936,45-49,M,64,20,32.86
936,45-49,M,64,30,48.07
936,45-49,M,64,40,65.55
936,45-49,M,64,50,81.15
936,45-49,M,64,100,173.09
936,45-49,M,64,200,334.92
936,45-49,M,64,300,505.14
936,45-49,M,64,400,585.22
936,45-49,M,64,500,598.11
936,45-49,M,64,1000,598.11
936,45-49,M,22,0,0.00
936,45-49,M,22,5,6.48
